source,sales,sales_category
EMICRON,72000000.0,50-200M
EMICRON,2880000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,22000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,12900000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,65000000.0,50-200M
EMICRON,8500000.0,1-10M
EMICRON,1100000.0,1-10M
EMICRON,20000000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,8750000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,37000000.0,10-50M
EMICRON,57000000.0,50-200M
EMICRON,18000000.0,10-50M
EMICRON,42000000.0,10-50M
EMICRON,6480000.0,1-10M
EMICRON,1000000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,3700000.0,1-10M
EMICRON,51000000.0,50-200M
EMICRON,15600000.0,10-50M
EMICRON,18271428.0,10-50M
EMICRON,10000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,180000000.0,50-200M
EMICRON,24000000.0,10-50M
EMICRON,10719996.0,10-50M
EMICRON,31000000.0,10-50M
EMICRON,1400000.0,1-10M
EMICRON,14377777.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,2900000.0,1-10M
EMICRON,1350000.0,1-10M
EMICRON,108000000.0,50-200M
EMICRON,6000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,24000000.0,10-50M
EMICRON,5760000.0,1-10M
EMICRON,192000000.0,50-200M
EMICRON,4000000.0,1-10M
EMICRON,90000000.0,50-200M
EMICRON,36000000.0,10-50M
EMICRON,1080000.0,1-10M
EMICRON,9000000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,130000000.0,50-200M
EMICRON,7100000.0,1-10M
EMICRON,13000000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,50000000.0,50-200M
EMICRON,14400000.0,10-50M
EMICRON,31000000.0,10-50M
EMICRON,32800000.0,10-50M
EMICRON,5000000.0,1-10M
EMICRON,4200000.0,1-10M
EMICRON,7220000.0,1-10M
EMICRON,4200000.0,1-10M
EMICRON,2520000.0,1-10M
EMICRON,48000000.0,10-50M
EMICRON,10500000.0,10-50M
EMICRON,150000000.0,50-200M
EMICRON,6480000.0,1-10M
EMICRON,360000000.0,200M-1B
EMICRON,84000000.0,50-200M
EMICRON,1800000.0,1-10M
EMICRON,12700000.0,10-50M
EMICRON,15000000.0,10-50M
EMICRON,2800000.0,1-10M
EMICRON,27500000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,15600000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,2700000.0,1-10M
EMICRON,2500000.0,1-10M
EMICRON,1200000.0,1-10M
EMICRON,15600000.0,10-50M
EMICRON,2400000.0,1-10M
EMICRON,55000000.0,50-200M
EMICRON,5000000.0,1-10M
EMICRON,13200000.0,10-50M
EMICRON,3480000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,116940000.0,50-200M
EMICRON,20000000.0,10-50M
EMICRON,180000000.0,50-200M
EMICRON,12000000.0,10-50M
EMICRON,26400000.0,10-50M
EMICRON,7800000.0,1-10M
EMICRON,21325000.0,10-50M
EMICRON,15600000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,3360000.0,1-10M
EMICRON,2400000.0,1-10M
EMICRON,1080000.0,1-10M
EMICRON,2800000.0,1-10M
EMICRON,7000000.0,1-10M
EMICRON,17598549.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,2000000.0,1-10M
EMICRON,384000000.0,200M-1B
EMICRON,8000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,16800000.0,10-50M
EMICRON,238000000.0,200M-1B
EMICRON,7800000.0,1-10M
EMICRON,14377777.0,10-50M
EMICRON,2040000.0,1-10M
EMICRON,34800000.0,10-50M
EMICRON,48000000.0,10-50M
EMICRON,16000000.0,10-50M
EMICRON,256000000.0,200M-1B
EMICRON,2000000.0,1-10M
EMICRON,584992194.0,200M-1B
EMICRON,15000000.0,10-50M
EMICRON,1200000.0,1-10M
EMICRON,30000000.0,10-50M
EMICRON,30000000.0,10-50M
EMICRON,10000000.0,10-50M
EMICRON,5100000.0,1-10M
EMICRON,7488000.0,1-10M
EMICRON,3900000.0,1-10M
EMICRON,11888888.0,10-50M
EMICRON,1600000.0,1-10M
EMICRON,2200000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,10260000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,6500000.0,1-10M
EMICRON,8445833.0,1-10M
EMICRON,8800000.0,1-10M
EMICRON,20400000.0,10-50M
EMICRON,7500000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,16800000.0,10-50M
EMICRON,20000000.0,10-50M
EMICRON,98000000.0,50-200M
EMICRON,5640000.0,1-10M
EMICRON,21690000.0,10-50M
EMICRON,85000000.0,50-200M
EMICRON,5500000.0,1-10M
EMICRON,7400000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,8445833.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,2640000.0,1-10M
EMICRON,100000000.0,50-200M
EMICRON,48124401.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,2160000.0,1-10M
EMICRON,20000000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,3631534.0,1-10M
EMICRON,1350000.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,1800000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,3200000.0,1-10M
EMICRON,7500000.0,1-10M
EMICRON,48000000.0,10-50M
EMICRON,26600000.0,10-50M
EMICRON,13600000.0,10-50M
EMICRON,32400000.0,10-50M
EMICRON,20500000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,7200000.0,1-10M
EMICRON,20000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,1440000.0,1-10M
EMICRON,33000000.0,10-50M
EMICRON,3360000.0,1-10M
EMICRON,4200000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,80000000.0,50-200M
EMICRON,5000000.0,1-10M
EMICRON,55000000.0,50-200M
EMICRON,1320000.0,1-10M
EMICRON,2600000.0,1-10M
EMICRON,96000000.0,50-200M
EMICRON,1440000.0,1-10M
EMICRON,4440000.0,1-10M
EMICRON,26000000.0,10-50M
EMICRON,55000000.0,50-200M
EMICRON,23400000.0,10-50M
EMICRON,1500000.0,1-10M
EMICRON,6755626.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,1200000.0,1-10M
EMICRON,14377777.0,10-50M
EMICRON,3100000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,4560000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,20000000.0,10-50M
EMICRON,5600000.0,1-10M
EMICRON,2400000.0,1-10M
EMICRON,19600000.0,10-50M
EMICRON,531578947.0,200M-1B
EMICRON,1440000.0,1-10M
EMICRON,11000000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,2088454.0,1-10M
EMICRON,840000000.0,200M-1B
EMICRON,69000000.0,50-200M
EMICRON,33133333.0,10-50M
EMICRON,7140000.0,1-10M
EMICRON,2880000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,5500000.0,1-10M
EMICRON,550000000.0,200M-1B
EMICRON,9200000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,7000000.0,1-10M
EMICRON,50000000.0,50-200M
EMICRON,3840000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,11888888.0,10-50M
EMICRON,22350000.0,10-50M
EMICRON,4400000.0,1-10M
EMICRON,14400000.0,10-50M
EMICRON,14500000.0,10-50M
EMICRON,9300000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,17300000.0,10-50M
EMICRON,5400000.0,1-10M
EMICRON,67900000.0,50-200M
EMICRON,28000000.0,10-50M
EMICRON,107032590.0,50-200M
EMICRON,2912079.0,1-10M
EMICRON,46000000.0,10-50M
EMICRON,2400000.0,1-10M
EMICRON,8700000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,63120000.0,50-200M
EMICRON,2200000.0,1-10M
EMICRON,70000000.0,50-200M
EMICRON,10260000.0,10-50M
EMICRON,6600000.0,1-10M
EMICRON,132000000.0,50-200M
EMICRON,48000000.0,10-50M
EMICRON,15000000.0,10-50M
EMICRON,2800000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,2784000.0,1-10M
EMICRON,10963333.0,10-50M
EMICRON,5000000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,31000000.0,10-50M
EMICRON,25920000.0,10-50M
EMICRON,100000000.0,50-200M
EMICRON,7000000.0,1-10M
EMICRON,7000000.0,1-10M
EMICRON,22376000.0,10-50M
EMICRON,3240000.0,1-10M
EMICRON,19000000.0,10-50M
EMICRON,3500000.0,1-10M
EMICRON,10080000.0,10-50M
EMICRON,11014736.0,10-50M
EMICRON,3100000.0,1-10M
EMICRON,10260000.0,10-50M
EMICRON,98000000.0,50-200M
EMICRON,26421818.0,10-50M
EMICRON,8400000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,2100000.0,1-10M
EMICRON,7500000.0,1-10M
EMICRON,15840000.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,18000000.0,10-50M
EMICRON,8000000.0,1-10M
EMICRON,31000000.0,10-50M
EMICRON,14000000.0,10-50M
EMICRON,15000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,18138888.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,9600000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,16030000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,5400000.0,1-10M
EMICRON,3500000.0,1-10M
EMICRON,7300000.0,1-10M
EMICRON,27600000.0,10-50M
EMICRON,23000000.0,10-50M
EMICRON,10000000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,11000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,85000000.0,50-200M
EMICRON,4848000.0,1-10M
EMICRON,120000000.0,50-200M
EMICRON,3600000.0,1-10M
EMICRON,8445833.0,1-10M
EMICRON,13000000.0,10-50M
EMICRON,8400000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,45000000.0,10-50M
EMICRON,29266666.0,10-50M
EMICRON,1800000.0,1-10M
EMICRON,19100000.0,10-50M
EMICRON,5000000.0,1-10M
EMICRON,5417532.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,22266666.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,26500000.0,10-50M
EMICRON,360000000.0,200M-1B
EMICRON,4800000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,120000000.0,50-200M
EMICRON,62400000.0,50-200M
EMICRON,28800000.0,10-50M
EMICRON,10500000.0,10-50M
EMICRON,3850000.0,1-10M
EMICRON,7000000.0,1-10M
EMICRON,10770000.0,10-50M
EMICRON,21690000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,9024000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,1900000.0,1-10M
EMICRON,38400000.0,10-50M
EMICRON,1140000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,27000000.0,10-50M
EMICRON,43000000.0,10-50M
EMICRON,20000000.0,10-50M
EMICRON,5000000.0,1-10M
EMICRON,22800000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,182000000.0,50-200M
EMICRON,12000000.0,10-50M
EMICRON,300000000.0,200M-1B
EMICRON,25000000.0,10-50M
EMICRON,94000000.0,50-200M
EMICRON,1800000.0,1-10M
EMICRON,21600000.0,10-50M
EMICRON,55000000.0,50-200M
EMICRON,7000000.0,1-10M
EMICRON,5100000.0,1-10M
EMICRON,9200000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,42000000.0,10-50M
EMICRON,11500000.0,10-50M
EMICRON,12300000.0,10-50M
EMICRON,39500000.0,10-50M
EMICRON,19200000.0,10-50M
EMICRON,2100000.0,1-10M
EMICRON,384000000.0,200M-1B
EMICRON,6000000.0,1-10M
EMICRON,24000000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,80000000.0,50-200M
EMICRON,24000000.0,10-50M
EMICRON,24000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,13000000.0,10-50M
EMICRON,25000000.0,10-50M
EMICRON,15000000.0,10-50M
EMICRON,5000000.0,1-10M
EMICRON,60000000.0,50-200M
EMICRON,1080000.0,1-10M
EMICRON,10500000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,7000000.0,1-10M
EMICRON,25000000.0,10-50M
EMICRON,22000000.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,20626923.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,48000000.0,10-50M
EMICRON,30000000.0,10-50M
EMICRON,2593919.0,1-10M
EMICRON,50000000.0,50-200M
EMICRON,9400000.0,1-10M
EMICRON,11500000.0,10-50M
EMICRON,5400000.0,1-10M
EMICRON,3240000.0,1-10M
EMICRON,10900000.0,10-50M
EMICRON,7200000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,14377777.0,10-50M
EMICRON,95080693.0,50-200M
EMICRON,31200000.0,10-50M
EMICRON,1500000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,16030000.0,10-50M
EMICRON,3420000.0,1-10M
EMICRON,27600000.0,10-50M
EMICRON,15000000.0,10-50M
EMICRON,13000000.0,10-50M
EMICRON,25000000.0,10-50M
EMICRON,26500000.0,10-50M
EMICRON,2400000.0,1-10M
EMICRON,9360000.0,1-10M
EMICRON,24000000.0,10-50M
EMICRON,2440000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,28000000.0,10-50M
EMICRON,22000000.0,10-50M
EMICRON,40800000.0,10-50M
EMICRON,12300000.0,10-50M
EMICRON,300000000.0,200M-1B
EMICRON,15000000.0,10-50M
EMICRON,2200000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,7500000.0,1-10M
EMICRON,25000000.0,10-50M
EMICRON,1100000.0,1-10M
EMICRON,9000000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,130000000.0,50-200M
EMICRON,5000000.0,1-10M
EMICRON,32000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,1600000.0,1-10M
EMICRON,9000000.0,1-10M
EMICRON,9264000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,1200000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,2000000.0,1-10M
EMICRON,4848000.0,1-10M
EMICRON,14964000.0,10-50M
EMICRON,8400000.0,1-10M
EMICRON,82000000.0,50-200M
EMICRON,20648000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,15600000.0,10-50M
EMICRON,38000000.0,10-50M
EMICRON,1600000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,3260000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,21600000.0,10-50M
EMICRON,23000000.0,10-50M
EMICRON,3300000.0,1-10M
EMICRON,7800000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,42000000.0,10-50M
EMICRON,9200000.0,1-10M
EMICRON,351115076.0,200M-1B
EMICRON,5000000.0,1-10M
EMICRON,7800000.0,1-10M
EMICRON,19000000.0,10-50M
EMICRON,24000000.0,10-50M
EMICRON,72000000.0,50-200M
EMICRON,45000000.0,10-50M
EMICRON,4200000.0,1-10M
EMICRON,8600000.0,1-10M
EMICRON,10128000.0,10-50M
EMICRON,8000000.0,1-10M
EMICRON,70000000.0,50-200M
EMICRON,38760000.0,10-50M
EMICRON,840000000.0,200M-1B
EMICRON,5640000.0,1-10M
EMICRON,7000000.0,1-10M
EMICRON,2200000.0,1-10M
EMICRON,24000000.0,10-50M
EMICRON,8000000.0,1-10M
EMICRON,16800000.0,10-50M
EMICRON,33000000.0,10-50M
EMICRON,2800000.0,1-10M
EMICRON,14000000.0,10-50M
EMICRON,1500000.0,1-10M
EMICRON,3800000.0,1-10M
EMICRON,33600000.0,10-50M
EMICRON,230000000.0,200M-1B
EMICRON,60000000.0,50-200M
EMICRON,108000000.0,50-200M
EMICRON,12000000.0,10-50M
EMICRON,2160000.0,1-10M
EMICRON,133700000.0,50-200M
EMICRON,6000000.0,1-10M
EMICRON,12877777.0,10-50M
EMICRON,24200000.0,10-50M
EMICRON,28000000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,1536000.0,1-10M
EMICRON,13200000.0,10-50M
EMICRON,14000000.0,10-50M
EMICRON,8200000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,14400000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,14000000.0,10-50M
EMICRON,3850000.0,1-10M
EMICRON,11900000.0,10-50M
EMICRON,2200000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,11348543.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,4500000.0,1-10M
EMICRON,8953333.0,1-10M
EMICRON,145000000.0,50-200M
EMICRON,4000000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,27000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,15100000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,9600000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,14400000.0,10-50M
EMICRON,531578947.0,200M-1B
EMICRON,6000000.0,1-10M
EMICRON,3560000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,25000000.0,10-50M
EMICRON,28000000.0,10-50M
EMICRON,24000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,12500000.0,10-50M
EMICRON,13200000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,85000000.0,50-200M
EMICRON,12000000.0,10-50M
EMICRON,10000000.0,10-50M
EMICRON,3840000.0,1-10M
EMICRON,2000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,13252666.0,10-50M
EMICRON,1350000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,10500000.0,10-50M
EMICRON,16000000.0,10-50M
EMICRON,35000000.0,10-50M
EMICRON,142200000.0,50-200M
EMICRON,8400000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,24000000.0,10-50M
EMICRON,13297142.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,44000000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,600000000.0,200M-1B
EMICRON,10500000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,120000000.0,50-200M
EMICRON,480000000.0,200M-1B
EMICRON,22000000.0,10-50M
EMICRON,1500000.0,1-10M
EMICRON,28800000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,10770000.0,10-50M
EMICRON,5000000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,6400000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,10000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,4500000.0,1-10M
EMICRON,29266666.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,30000000.0,10-50M
EMICRON,24000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,27500000.0,10-50M
EMICRON,32000000.0,10-50M
EMICRON,23500000.0,10-50M
EMICRON,18271428.0,10-50M
EMICRON,1900000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,54000000.0,50-200M
EMICRON,31800000.0,10-50M
EMICRON,9340000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,10500000.0,10-50M
EMICRON,300000000.0,200M-1B
EMICRON,7000000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,25000000.0,10-50M
EMICRON,25920000.0,10-50M
EMICRON,10800000.0,10-50M
EMICRON,2880000.0,1-10M
EMICRON,26400000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,20000000.0,10-50M
EMICRON,120000000.0,50-200M
EMICRON,2000000.0,1-10M
EMICRON,21600000.0,10-50M
EMICRON,2160000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,11400000.0,10-50M
EMICRON,2340000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,72000000.0,50-200M
EMICRON,6000000.0,1-10M
EMICRON,9000000.0,1-10M
EMICRON,2800000.0,1-10M
EMICRON,10088888.0,10-50M
EMICRON,3500000.0,1-10M
EMICRON,60000000.0,50-200M
EMICRON,12000000.0,10-50M
EMICRON,7800000.0,1-10M
EMICRON,23400000.0,10-50M
EMICRON,11600000.0,10-50M
EMICRON,134748322.0,50-200M
EMICRON,7200000.0,1-10M
EMICRON,19800000.0,10-50M
EMICRON,14400000.0,10-50M
EMICRON,22376000.0,10-50M
EMICRON,2400000.0,1-10M
EMICRON,1030000.0,1-10M
EMICRON,70000000.0,50-200M
EMICRON,48000000.0,10-50M
EMICRON,11400000.0,10-50M
EMICRON,24000000.0,10-50M
EMICRON,17400000.0,10-50M
EMICRON,4500000.0,1-10M
EMICRON,2900000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,7200000.0,1-10M
EMICRON,10400000.0,10-50M
EMICRON,2200000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,84000000.0,50-200M
EMICRON,13200000.0,10-50M
EMICRON,1800000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,51000000.0,50-200M
EMICRON,61200000.0,50-200M
EMICRON,9014285.0,1-10M
EMICRON,4600000.0,1-10M
EMICRON,19200000.0,10-50M
EMICRON,2760000.0,1-10M
EMICRON,4539417.0,1-10M
EMICRON,7500000.0,1-10M
EMICRON,30000000.0,10-50M
EMICRON,1800000.0,1-10M
EMICRON,16000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,15600000.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,34000000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,11500000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,11000000.0,10-50M
EMICRON,33520000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,2800000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,21600000.0,10-50M
EMICRON,11020000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,11014736.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,15600000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,1500000.0,1-10M
EMICRON,8445833.0,1-10M
EMICRON,99000000.0,50-200M
EMICRON,27600000.0,10-50M
EMICRON,4200000.0,1-10M
EMICRON,27000000.0,10-50M
EMICRON,35000000.0,10-50M
EMICRON,7300000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,10800000.0,10-50M
EMICRON,3500000.0,1-10M
EMICRON,8400000.0,1-10M
EMICRON,14062827.0,10-50M
EMICRON,1600000.0,1-10M
EMICRON,24200000.0,10-50M
EMICRON,21000000.0,10-50M
EMICRON,10550000.0,10-50M
EMICRON,35000000.0,10-50M
EMICRON,8445833.0,1-10M
EMICRON,28000000.0,10-50M
EMICRON,12920000.0,10-50M
EMICRON,5600000.0,1-10M
EMICRON,1100000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,21120000.0,10-50M
EMICRON,172120000.0,50-200M
EMICRON,4000000.0,1-10M
EMICRON,2400000.0,1-10M
EMICRON,25200000.0,10-50M
EMICRON,11014736.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,57600000.0,50-200M
EMICRON,7200000.0,1-10M
EMICRON,45000000.0,10-50M
EMICRON,8400000.0,1-10M
EMICRON,26000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,48000000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,85000000.0,50-200M
EMICRON,107750000.0,50-200M
EMICRON,35000000.0,10-50M
EMICRON,1500000.0,1-10M
EMICRON,2400000.0,1-10M
EMICRON,31200000.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,1440000.0,1-10M
EMICRON,3531579.0,1-10M
EMICRON,3320000.0,1-10M
EMICRON,100000000.0,50-200M
EMICRON,8000000.0,1-10M
EMICRON,7200000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,9000000.0,1-10M
EMICRON,3200000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,48000000.0,10-50M
EMICRON,21690000.0,10-50M
EMICRON,14218750.0,10-50M
EMICRON,44000000.0,10-50M
EMICRON,20000000.0,10-50M
EMICRON,32000000.0,10-50M
EMICRON,37000000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,32400000.0,10-50M
EMICRON,15600000.0,10-50M
EMICRON,50000000.0,50-200M
EMICRON,4800000.0,1-10M
EMICRON,7800000.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,32000000.0,10-50M
EMICRON,1500000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,24000000.0,10-50M
EMICRON,21600000.0,10-50M
EMICRON,34200000.0,10-50M
EMICRON,4500000.0,1-10M
EMICRON,21600000.0,10-50M
EMICRON,11477647.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,8700000.0,1-10M
EMICRON,10260000.0,10-50M
EMICRON,20648000.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,3840000.0,1-10M
EMICRON,4200000.0,1-10M
EMICRON,20080000.0,10-50M
EMICRON,1030000.0,1-10M
EMICRON,240000000.0,200M-1B
EMICRON,54000000.0,50-200M
EMICRON,19200000.0,10-50M
EMICRON,300000000.0,200M-1B
EMICRON,11000000.0,10-50M
EMICRON,141926346.0,50-200M
EMICRON,840000000.0,200M-1B
EMICRON,7377333.0,1-10M
EMICRON,24000000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,7600000.0,1-10M
EMICRON,4848000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,7500000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,20000000.0,10-50M
EMICRON,8445833.0,1-10M
EMICRON,23000000.0,10-50M
EMICRON,15840000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,7200000.0,1-10M
EMICRON,30000000.0,10-50M
EMICRON,24000000.0,10-50M
EMICRON,21690000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,8418571.0,1-10M
